name;prop;#initonly;#finalOnly;#noChange;#change;#tool;#method;#time;mem MB;#ans
5HurricaneElectric.gml;(Reach 137);18;18;18;6;reduce=True;VerifyMethod.allSymbolic;0.0064985752105712336;88.53466666666667;True
5Ibm.gml;(Reach 103);28;28;8;6;reduce=True;VerifyMethod.allSymbolic;0.006563742955525666;89.476;True
5Iij.gml;(Reach 217);16;16;14;6;reduce=True;VerifyMethod.allSymbolic;0.005939483642578067;89.41733333333333;True
5Iinet.gml;(Reach 178);6;6;24;6;reduce=True;VerifyMethod.allSymbolic;0.005847771962483666;88.67066666666666;True
5Ilan.gml;(Reach 82);6;6;18;6;reduce=True;VerifyMethod.allSymbolic;0.005844275156656833;87.88266666666668;True
5Integra.gml;(Reach 147);23;23;19;6;reduce=True;VerifyMethod.allSymbolic;0.006545146306355733;88.62399999999998;True
5Intellifiber.gml;(Reach 434);53;65;25;18;reduce=True;VerifyMethod.allSymbolic;0.047100941340128495;90.46933333333334;True
5Internetmci.gml;(Reach 113);8;13;13;9;reduce=True;VerifyMethod.allSymbolic;0.011203527450561468;88.592;True
5Internode.gml;(Reach 395);15;15;21;6;reduce=True;VerifyMethod.allSymbolic;0.0058594544728596334;89.88;True
5Interoute.gml;(Reach 658);60;95;19;29;reduce=True;VerifyMethod.allSymbolic;0.2794139385223388;91.74533333333333;True
5Intranetwork.gml;(Reach 225);42;54;30;30;reduce=True;VerifyMethod.allSymbolic;0.1154838403065999;89.36533333333334;True
5Ion.gml;(Reach 727);126;132;18;12;reduce=True;VerifyMethod.allSymbolic;0.0301285584767659;91.12666666666667;True
5IowaStatewideFiberMap.gml;(Reach 191);24;30;30;6;reduce=True;VerifyMethod.allSymbolic;0.007294893264770434;88.72933333333333;True
5Iris.gml;(Reach 299);54;60;6;12;reduce=True;VerifyMethod.allSymbolic;0.022822697957356735;89.77733333333333;True
5Janetbackbone.gml;(Reach 170);18;28;7;11;reduce=True;VerifyMethod.allSymbolic;0.014893134435017866;88.892;True
5Janetlense.gml;(Reach 109);6;6;18;6;reduce=True;VerifyMethod.allSymbolic;0.0058650970458984;88.42399999999999;True
5Karen.gml;(Reach 143);23;23;14;11;reduce=True;VerifyMethod.allSymbolic;0.016803344090779566;88.452;True
5Kdl.gml;(Reach 4516);303;325;38;13;reduce=True;VerifyMethod.allSymbolic;0.17827200889587394;122.76666666666667;True
5KentmanFeb2008.gml;(Reach 143);6;6;30;6;reduce=True;VerifyMethod.allSymbolic;0.0060800711313883;88.60533333333335;True
5KentmanJan2011.gml;(Reach 227);0;3;39;3;reduce=True;VerifyMethod.allSymbolic;0.005325476328531867;89.08533333333332;True
5KentmanJul2005.gml;(Reach 93);12;18;24;6;reduce=True;VerifyMethod.allSymbolic;0.0064716339111327665;89.36933333333333;True
5LambdaNet.gml;(Reach 235);66;90;12;6;reduce=True;VerifyMethod.allSymbolic;0.010827541351318299;89.24;True
5Latnet.gml;(Reach 413);0;2;76;2;reduce=True;VerifyMethod.allSymbolic;0.0060410499572753325;90.456;True
5Layer42.gml;(Reach 34);6;6;12;6;reduce=True;VerifyMethod.allSymbolic;0.005659818649291933;87.55733333333335;True
5Litnet.gml;(Reach 257);6;12;18;6;reduce=True;VerifyMethod.allSymbolic;0.005974133809407534;89.90266666666668;True
5Marnet.gml;(Reach 119);5;5;14;5;reduce=True;VerifyMethod.allSymbolic;0.0052559375762939;88.31333333333333;True
5Marwan.gml;(Reach 92);15;15;21;6;reduce=True;VerifyMethod.allSymbolic;0.006225903828938766;87.97066666666667;True
5Missouri.gml;(Reach 387);58;68;26;6;reduce=True;VerifyMethod.allSymbolic;0.009513775507609;90.044;True
5Myren.gml;(Reach 221);0;3;27;3;reduce=True;VerifyMethod.allSymbolic;0.0050839583079019994;88.984;True
5Napnet.gml;(Reach 35);0;2;16;2;reduce=True;VerifyMethod.allSymbolic;0.0047975381215413;87.69600000000001;True
5Navigata.gml;(Reach 74);9;9;15;6;reduce=True;VerifyMethod.allSymbolic;0.005818605422973567;87.93066666666665;True
5Netrail.gml;(Reach 41);5;5;8;5;reduce=True;VerifyMethod.allSymbolic;0.005144198735554967;87.61466666666666;True
5NetworkUsa.gml;(Reach 208);48;59;7;11;reduce=True;VerifyMethod.allSymbolic;0.018725713094075464;88.88666666666667;True
5Nextgen.gml;(Reach 100);36;36;18;12;reduce=True;VerifyMethod.allSymbolic;0.0194411277770996;88.716;True
5Niif.gml;(Reach 200);20;25;16;12;reduce=True;VerifyMethod.allSymbolic;0.017110427220662364;88.91333333333334;True
5Noel.gml;(Reach 112);17;23;19;6;reduce=True;VerifyMethod.allSymbolic;0.0066600640614826664;88.27733333333333;True
5Nsfnet.gml;(Reach 73);12;12;18;6;reduce=True;VerifyMethod.allSymbolic;0.0058967272440592;89.224;True
5Oxford.gml;(Reach 113);30;42;6;12;reduce=True;VerifyMethod.allSymbolic;0.023814360300699833;88.91333333333334;True
5Pacificwave.gml;(Reach 107);0;6;18;6;reduce=True;VerifyMethod.allSymbolic;0.0057948430379231005;88.18;True
5Packetexchange.gml;(Reach 122);24;30;24;12;reduce=True;VerifyMethod.allSymbolic;0.020780007044474233;88.408;True
5Palmetto.gml;(Reach 263);45;54;21;12;reduce=True;VerifyMethod.allSymbolic;0.024278243382771764;89.65333333333332;True
5Peer1.gml;(Reach 91);15;18;21;6;reduce=True;VerifyMethod.allSymbolic;0.006276448567708266;89.42399999999999;True
5Pern.gml;(Reach 760);18;24;30;6;reduce=True;VerifyMethod.allSymbolic;0.006414333979288666;91.26266666666668;True
5PionierL1.gml;(Reach 205);48;66;18;6;reduce=True;VerifyMethod.allSymbolic;0.0093739827473958;89.00133333333333;True
5PionierL3.gml;(Reach 227);36;51;21;9;reduce=True;VerifyMethod.allSymbolic;0.01747727394104;89.11733333333332;True
5Psinet.gml;(Reach 137);36;36;30;6;reduce=True;VerifyMethod.allSymbolic;0.007510264714558901;88.37466666666667;True
